lattice_vec_0,lattice_vec_1,lattice_vec_2,lattice_vec_3,vortex_0,vortex_1,vortex_2,vortex_3,n,k,distance,logical_error_rate,error_bar,shots,errors,p_phenomenological
"[0, 3, 0, 0]","[3, 0, 0, 0]","[1, 2, -1, 0]","[2, 1, 0, -1]",1,0,0,0,36,4,2,0.06245066222261205,0.0045907905699584875,11401,712,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[1, 2, -1, 0]","[2, 1, 0, -1]",1,-1,0,0,36,4,2,0.06832372718539866,0.005620251503806989,8328,569,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[1, 2, -1, 0]","[2, 1, 0, -1]",1,1,0,0,36,4,2,0.0381802105940037,0.0035124541113173285,12441,475,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[0, 2, 0, -1]",0,0,0,0,36,8,2,0.1009409751924722,0.006270449402348666,9352,944,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[0, 2, 0, -1]",0,-1,0,0,36,8,2,0.08130676823908585,0.006721636156213517,6826,555,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[0, 2, 0, -1]",0,1,0,0,36,8,2,0.10423236514522821,0.007969568614078909,6025,628,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[0, 2, 0, -1]",-1,0,0,0,36,8,2,0.08057601407057272,0.005771962031850014,9097,733,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[0, 2, 0, -1]",-1,-1,0,0,36,8,2,0.09192455594213514,0.005562962093258142,10922,1004,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[0, 2, 0, -1]",-1,1,0,0,36,8,2,0.09467554076539102,0.007662925348642519,6010,569,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[0, 2, 0, -1]",1,0,0,0,36,8,2,0.08702669149596524,0.006354258265890603,8055,701,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[0, 2, 0, -1]",1,-1,0,0,36,8,2,0.0881154312148915,0.006006441191320808,9079,800,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[0, 2, 0, -1]",1,1,0,0,36,8,2,0.08967587034813926,0.006326420183912523,8330,747,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[1, 0, 0, -1]",0,0,0,0,36,4,2,0.046917497733454216,0.004612819449803046,8824,414,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[1, 0, 0, -1]",0,-1,0,0,36,4,2,0.021257591997141837,0.002293558433397045,16794,357,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[1, 0, 0, -1]",0,1,0,0,36,4,2,0.04575285955372211,0.0041316778243546265,10666,488,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[1, 0, 0, -1]",-1,0,0,0,36,4,2,0.052215799614643545,0.006390427853923998,5190,271,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[1, 0, 0, -1]",-1,-1,0,0,36,4,2,0.02029925708904468,0.0020977642022864916,19114,388,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[1, 0, 0, -1]",-1,1,0,0,36,4,2,0.0451351673216625,0.0032452293823925643,16794,758,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[1, 0, 0, -1]",1,0,0,0,36,4,2,0.04521242866201649,0.0033550739851648526,15770,713,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[1, 0, 0, -1]",1,-1,0,0,36,4,2,0.0294543698696282,0.003121375847256521,12426,366,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[1, 0, 0, -1]",1,1,0,0,36,4,2,0.03845371312309257,0.0032258998886549664,14745,567,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[1, 1, 0, -1]",0,0,0,0,36,4,2,0.03037249283667622,0.004291476767365684,6980,212,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[1, 1, 0, -1]",0,-1,0,0,36,4,2,0.021406294301105754,0.0020386892856274832,21162,453,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[1, 1, 0, -1]",0,1,0,0,36,4,2,0.036719352351580574,0.003793655402202188,10376,381,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[1, 1, 0, -1]",-1,0,0,0,36,4,2,0.033466325254570356,0.0028287043228470907,16793,562,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[1, 1, 0, -1]",-1,-1,0,0,36,4,2,0.031756827456314744,0.0025815630180400576,19114,607,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[1, 1, 0, -1]",-1,1,0,0,36,4,2,0.04456437933693138,0.0036881360317639472,12970,578,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[1, 1, 0, -1]",1,0,0,0,36,4,2,0.02113150362013807,0.0027455344761214903,11878,251,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[1, 1, 0, -1]",1,-1,0,0,36,4,2,0.031076697708485927,0.00367184027167965,9557,297,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[1, 1, 0, -1]",1,1,0,0,36,4,2,0.04607803968571048,0.0034708171904332327,15018,692,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[2, 0, 0, -1]",0,0,0,0,36,4,2,0.04997756841633019,0.004202824612345418,11145,557,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[2, 0, 0, -1]",0,-1,0,0,36,4,2,0.047922988385476616,0.003120125786825606,19114,916,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[2, 0, 0, -1]",0,1,0,0,36,4,2,0.04955329316434656,0.004517994552643602,9626,477,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[2, 0, 0, -1]",-1,0,0,0,36,4,2,0.05033288948069241,0.005178768566588221,7510,378,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[2, 0, 0, -1]",-1,-1,0,0,36,4,2,0.04550698628380977,0.0048529174015047305,7801,355,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[2, 0, 0, -1]",-1,1,0,0,36,4,2,0.04594445212104463,0.0035330254715754683,14474,665,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[2, 0, 0, -1]",1,0,0,0,36,4,2,0.04565868263473054,0.0044205504154086195,9352,427,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[2, 0, 0, -1]",1,-1,0,0,36,4,2,0.04556669236700077,0.003725625568241686,12970,591,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[2, 0, 0, -1]",1,1,0,0,36,4,2,0.04838116261957322,0.0041953611736029045,10872,526,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[2, 1, 0, -1]",0,0,0,0,36,4,2,0.034419103197760974,0.0028655358734165706,16793,578,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[2, 1, 0, -1]",0,-1,0,0,36,4,2,0.03150912106135987,0.0026468137601403097,18090,570,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[2, 1, 0, -1]",0,1,0,0,36,4,2,0.046721877156659763,0.0035580920478233205,14490,677,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[2, 1, 0, -1]",-1,0,0,0,36,4,2,0.03627094808390953,0.00291108052049998,17066,619,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[2, 1, 0, -1]",-1,-1,0,0,36,4,2,0.0206328689741012,0.002017724978827542,20889,431,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[2, 1, 0, -1]",-1,1,0,0,36,4,2,0.04944101773323053,0.004340640988305368,10376,513,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[2, 1, 0, -1]",1,0,0,0,36,4,2,0.020356395459445748,0.0023237830664111954,15769,321,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[2, 1, 0, -1]",1,-1,0,0,36,4,2,0.028116435119553917,0.002314320486858753,21162,595,0.0
"[0, 3, 0, 0]","[3, 0, 0, 0]","[2, 0, -1, 0]","[2, 1, 0, -1]",1,1,0,0,36,4,2,0.0385279580777705,0.003018163630098644,16793,647,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 1, -1, 0]","[0, 2, 0, -1]",0,0,0,0,36,4,2,0.08644155844155844,0.005780465970316839,9625,832,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 1, -1, 0]","[0, 2, 0, -1]",0,-1,0,0,36,4,2,0.08056042031523643,0.006989967512083542,6281,506,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 1, -1, 0]","[0, 2, 0, -1]",0,1,0,0,36,4,2,0.07963776801171928,0.006340713262638006,7509,598,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 1, -1, 0]","[0, 2, 0, -1]",-1,0,0,0,36,4,2,0.1068683957732949,0.009748923863352452,4164,445,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 1, -1, 0]","[0, 2, 0, -1]",-1,-1,0,0,36,4,2,0.1162577810325888,0.008771687044589,5462,635,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 1, -1, 0]","[0, 2, 0, -1]",-1,1,0,0,36,4,2,0.1153355085827777,0.007667417462548759,7049,813,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 1, -1, 0]","[0, 2, 0, -1]",1,0,0,0,36,4,2,0.08073524931451204,0.0055458516135869496,9847,795,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 1, -1, 0]","[0, 2, 0, -1]",1,-1,0,0,36,4,2,0.07566001287830007,0.006841870830617783,6212,470,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 1, -1, 0]","[0, 2, 0, -1]",1,1,0,0,36,4,2,0.08141464426467537,0.005626794724992543,9642,785,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 1, -1, 0]","[0, 5, 0, -1]",0,0,0,0,36,4,3,0.004209956177064355,0.0006782796859862474,40618,171,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 1, -1, 0]","[0, 5, 0, -1]",0,-1,0,0,36,4,3,0.004382880982515352,0.0006729963627117343,42666,187,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 1, -1, 0]","[0, 5, 0, -1]",0,1,0,0,36,4,3,0.0037766079194323644,0.0006204230168038384,43690,165,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 1, -1, 0]","[0, 8, 0, -1]",0,0,0,0,36,4,2,0.08338136407300673,0.007821375769477265,5205,434,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 1, -1, 0]","[0, 8, 0, -1]",0,-1,0,0,36,4,2,0.07625113739763421,0.007317168785094141,5495,419,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 1, -1, 0]","[0, 8, 0, -1]",0,1,0,0,36,4,2,0.07787201233616037,0.004737824898950485,12970,1010,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 1, -1, 0]","[0, 8, 0, -1]",1,0,0,0,36,4,2,0.06493864607748517,0.005904606656753783,7253,471,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 1, -1, 0]","[0, 8, 0, -1]",1,-1,0,0,36,4,2,0.06660836612738667,0.004294471643113543,13722,914,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 1, -1, 0]","[0, 8, 0, -1]",1,1,0,0,36,4,2,0.06587141478817647,0.0047012190734294496,11401,751,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 4, -1, 0]","[0, 2, 0, -1]",0,0,0,0,36,4,2,0.022446765224467653,0.002518226405770242,14746,331,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 4, -1, 0]","[0, 2, 0, -1]",0,-1,0,0,36,4,2,0.02014242115971516,0.0029704953098487925,9830,198,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 4, -1, 0]","[0, 2, 0, -1]",0,1,0,0,36,4,2,0.022244828755510343,0.0025078537168814127,14745,328,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 4, -1, 0]","[0, 5, 0, -1]",0,0,0,0,36,4,2,0.06930228190440417,0.004980641571566913,10649,738,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 4, -1, 0]","[0, 5, 0, -1]",0,-1,0,0,36,4,2,0.06838299463907244,0.004010120563298636,16042,1097,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 4, -1, 0]","[0, 5, 0, -1]",0,1,0,0,36,4,2,0.06501683081909987,0.003920518970820047,16042,1043,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 4, -1, 0]","[0, 5, 0, -1]",1,0,0,0,36,4,2,0.04898683935659077,0.0045073826903826095,9574,469,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 4, -1, 0]","[0, 5, 0, -1]",1,-1,0,0,36,4,2,0.04950972512457804,0.003952797851386414,12442,616,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 4, -1, 0]","[0, 5, 0, -1]",1,1,0,0,36,4,2,0.04818713450292398,0.004745993237442812,8550,412,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 4, -1, 0]","[0, 8, 0, -1]",0,0,0,0,36,4,3,0.0035706111238269626,0.0006046413998135789,43690,156,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 4, -1, 0]","[0, 8, 0, -1]",0,-1,0,0,36,4,3,0.003186347889311834,0.0005532321185093931,46762,149,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 4, -1, 0]","[0, 8, 0, -1]",0,1,0,0,36,4,3,0.004154903318595856,0.0007033243322151685,37546,156,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 7, -1, 0]","[0, 2, 0, -1]",0,0,0,0,36,4,1,0.08255741775294848,0.006211079611852341,8055,665,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 7, -1, 0]","[0, 2, 0, -1]",0,-1,0,0,36,4,1,0.08514924006592199,0.007697388593023088,5461,465,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 7, -1, 0]","[0, 2, 0, -1]",0,1,0,0,36,4,1,0.07891627943608727,0.004818012292754456,12697,1002,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 7, -1, 0]","[0, 2, 0, -1]",-1,0,0,0,36,4,1,0.09801185908615277,0.007967302139514867,5734,562,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 7, -1, 0]","[0, 2, 0, -1]",-1,-1,0,0,36,4,1,0.09824245155475439,0.00910760424294918,4438,436,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 7, -1, 0]","[0, 2, 0, -1]",-1,1,0,0,36,4,1,0.09560524286815729,0.0058085739410957266,10376,992,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 7, -1, 0]","[0, 2, 0, -1]",1,0,0,0,36,4,1,0.09703896103896104,0.006075528382637127,9625,934,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 7, -1, 0]","[0, 2, 0, -1]",1,-1,0,0,36,4,1,0.09966329966329966,0.009144236678137282,4455,444,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 7, -1, 0]","[0, 2, 0, -1]",1,1,0,0,36,4,1,0.09431839489968123,0.005693771286026883,10666,1006,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 7, -1, 0]","[0, 5, 0, -1]",0,0,0,0,36,4,3,0.003795112282143634,0.0006403584206013959,41369,157,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 7, -1, 0]","[0, 5, 0, -1]",0,-1,0,0,36,4,3,0.0033099253030370803,0.0005767359643116922,44714,148,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 7, -1, 0]","[0, 5, 0, -1]",0,1,0,0,36,4,3,0.004319480589166421,0.000718791429680947,37273,161,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 7, -1, 0]","[0, 8, 0, -1]",0,0,0,0,36,4,2,0.06893580353295993,0.011035344349784343,2321,160,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 7, -1, 0]","[0, 8, 0, -1]",0,-1,0,0,36,4,2,0.0652933469209492,0.004253841263008165,13738,897,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 7, -1, 0]","[0, 8, 0, -1]",0,1,0,0,36,4,2,0.061726597758043386,0.0041481687130625194,13738,848,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 7, -1, 0]","[0, 8, 0, -1]",1,0,0,0,36,4,2,0.06535737282678686,0.00448181535786582,12424,812,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 7, -1, 0]","[0, 8, 0, -1]",1,-1,0,0,36,4,2,0.06367862468204544,0.004630852168673691,11401,726,0.0
"[0, 9, 0, 0]","[1, 1, 0, 0]","[0, 7, -1, 0]","[0, 8, 0, -1]",1,1,0,0,36,4,2,0.0652910136252658,0.004429897399222435,12697,829,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 2, -1, 0]","[0, 2, 0, -1]",0,0,0,0,36,4,2,0.020025959577229743,0.004094817437131571,5393,108,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 2, -1, 0]","[0, 2, 0, -1]",0,-1,0,0,36,4,2,0.021142713314875407,0.0020950953485795974,19865,420,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 2, -1, 0]","[0, 2, 0, -1]",0,1,0,0,36,4,2,0.02021054722415334,0.0020370608843623753,20138,407,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 2, -1, 0]","[0, 2, 0, -1]",1,0,0,0,36,4,2,0.02060382302149705,0.0022607407855998705,16793,346,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 2, -1, 0]","[0, 2, 0, -1]",1,-1,0,0,36,4,2,0.0223255158814001,0.0025624111840776773,14199,317,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 2, -1, 0]","[0, 2, 0, -1]",1,1,0,0,36,4,2,0.020068400335548815,0.0023298066266538506,15497,311,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 2, -1, 0]","[0, 5, 0, -1]",0,0,0,0,36,4,3,0.003943884162488027,0.0007078638753738545,35498,140,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 2, -1, 0]","[0, 5, 0, -1]",0,-1,0,0,36,4,3,0.003810617528840633,0.0006686618594165185,38314,146,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 2, -1, 0]","[0, 5, 0, -1]",0,1,0,0,36,4,3,0.004018667358050298,0.0006826833044480448,38570,155,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 2, -1, 0]","[0, 8, 0, -1]",0,0,0,0,36,4,3,0.003538320005661312,0.0006119927906567636,42393,150,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 2, -1, 0]","[0, 8, 0, -1]",0,-1,0,0,36,4,3,0.0036203072029464697,0.0005798627168999656,47786,173,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 2, -1, 0]","[0, 8, 0, -1]",0,1,0,0,36,4,3,0.003530089813169396,0.0006172677101002745,41642,147,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 2, -1, 0]","[0, 8, 0, -1]",1,0,0,0,36,4,3,0.0033875028610666057,0.0005902242760858481,43690,148,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 2, -1, 0]","[0, 8, 0, -1]",1,-1,0,0,36,4,3,0.0027863142798606843,0.0005083852712054492,48810,136,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 2, -1, 0]","[0, 8, 0, -1]",1,1,0,0,36,4,3,0.002666573102698151,0.00045818359290319315,57002,152,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 5, -1, 0]","[0, 2, 0, -1]",0,0,0,0,36,4,3,0.0035619088056990543,0.0006138588232539295,42393,151,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 5, -1, 0]","[0, 2, 0, -1]",0,-1,0,0,36,4,3,0.0036467025156066506,0.0005769591548842484,48537,177,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 5, -1, 0]","[0, 2, 0, -1]",0,1,0,0,36,4,3,0.003868162050812543,0.0006272977514953301,43690,169,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 5, -1, 0]","[0, 5, 0, -1]",0,0,0,0,36,4,3,0.004583164123687417,0.000770304146222975,34474,158,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 5, -1, 0]","[0, 5, 0, -1]",0,-1,0,0,36,4,3,0.004142041723493459,0.0006825280432853882,39594,164,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 5, -1, 0]","[0, 5, 0, -1]",0,1,0,0,36,4,3,0.003915303436016291,0.0006250593645481493,44441,174,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 5, -1, 0]","[0, 5, 0, -1]",1,0,0,0,36,4,3,0.002654449644107122,0.0004863069701248725,50858,135,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 5, -1, 0]","[0, 5, 0, -1]",1,-1,0,0,36,4,3,0.0031649630041486678,0.0005515279736310248,46762,148,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 5, -1, 0]","[0, 5, 0, -1]",1,1,0,0,36,4,3,0.003073140749846343,0.0005316918782894125,48810,150,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 5, -1, 0]","[0, 8, 0, -1]",0,0,0,0,36,4,3,0.003986359925075645,0.0006526708424110421,41642,166,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 5, -1, 0]","[0, 8, 0, -1]",0,-1,0,0,36,4,3,0.004217810779411022,0.0006882392066609273,39594,167,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 5, -1, 0]","[0, 8, 0, -1]",0,1,0,0,36,4,3,0.004491213410972139,0.0007212046034139842,38297,172,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 8, -1, 0]","[0, 2, 0, -1]",0,0,0,0,36,4,2,0.07950504906841133,0.006555538602684888,7031,559,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 8, -1, 0]","[0, 2, 0, -1]",0,-1,0,0,36,4,2,0.08337922678709109,0.005864444438514527,9079,757,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 8, -1, 0]","[0, 2, 0, -1]",0,1,0,0,36,4,2,0.08314654712349237,0.005763215699836871,9369,779,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 8, -1, 0]","[0, 2, 0, -1]",1,0,0,0,36,4,2,0.0819933131666932,0.007043304450846194,6281,515,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 8, -1, 0]","[0, 2, 0, -1]",1,-1,0,0,36,4,2,0.08172706245181187,0.016173575172790583,1297,106,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 8, -1, 0]","[0, 2, 0, -1]",1,1,0,0,36,4,2,0.08231772503741715,0.0057429000027994365,9354,770,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 8, -1, 0]","[0, 5, 0, -1]",0,0,0,0,36,4,3,0.0036437047614358165,0.0006347602871803956,40618,148,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 8, -1, 0]","[0, 5, 0, -1]",0,-1,0,0,36,4,3,0.003935458480913027,0.0006169459322137886,45738,180,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 8, -1, 0]","[0, 5, 0, -1]",0,1,0,0,36,4,3,0.004031312989265457,0.0006475397141430805,42666,172,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 8, -1, 0]","[0, 8, 0, -1]",0,0,0,0,36,4,2,0.0652924557915664,0.003590359157660525,19114,1248,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 8, -1, 0]","[0, 8, 0, -1]",0,-1,0,0,36,4,2,0.06386832572058591,0.004386349400937864,12698,811,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 8, -1, 0]","[0, 8, 0, -1]",0,1,0,0,36,4,2,0.06841046277665996,0.004573679286962867,12425,850,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 8, -1, 0]","[0, 8, 0, -1]",1,0,0,0,36,4,2,0.06409020817270625,0.0048757480023413485,10376,665,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 8, -1, 0]","[0, 8, 0, -1]",1,-1,0,0,36,4,2,0.061693147964250246,0.005465778726264019,8056,497,0.0
"[0, 9, 0, 0]","[1, 2, 0, 0]","[0, 8, -1, 0]","[0, 8, 0, -1]",1,1,0,0,36,4,2,0.06614246068455135,0.006308984374074886,6486,429,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 1, -1, 0]","[0, 2, 0, -1]",0,0,0,0,36,4,3,0.003868563206189701,0.0006375738365870069,42393,164,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 1, -1, 0]","[0, 2, 0, -1]",0,-1,0,0,36,4,3,0.004226502089236828,0.0006704845282020158,41642,176,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 1, -1, 0]","[0, 2, 0, -1]",0,1,0,0,36,4,3,0.004137931034482759,0.0007154295703483129,36250,150,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 1, -1, 0]","[0, 2, 0, -1]",1,0,0,0,36,4,3,0.004241549696095151,0.0006386673820943205,45738,194,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 1, -1, 0]","[0, 2, 0, -1]",1,-1,0,0,36,4,3,0.004208171309859905,0.0007074458695649332,37546,158,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 1, -1, 0]","[0, 2, 0, -1]",1,1,0,0,36,4,3,0.004217810779411022,0.0006882392066609273,39594,167,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 1, -1, 0]","[0, 5, 0, -1]",0,0,0,0,36,4,2,0.08781601953217295,0.005048549280313952,12697,1115,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 1, -1, 0]","[0, 5, 0, -1]",0,-1,0,0,36,4,2,0.08231600976630625,0.007396796391441793,5734,472,0.0
